"Assets > Saraswat Co-op. Bank - 152200100051919 ( 101001 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
JE-2025-0000187,109200,Accrued Interest - GF,,02-05-2025,Being FD 6605300013705 renewed and remade MDCC - GF,,, Accrued Interest - GF ,109200,,5374.00,
JE-2025-0000112,109200,Accrued Interest - GF,,09-05-2025,Being FD TD1000784123 renewed and remade SCB - GF,,, Accrued Interest - GF ,109200,,9790.00,
JE-2025-0000122,109200,Accrued Interest - GF,,19-06-2025,Being FD TD1001126359 renewed and remade SCB - GF,,, Accrued Interest - GF ,109200,,1971.00,
JE-2025-0000113,109200,Accrued Interest - GF,,31-03-2026,Being int accu on FD TD1000784123 - GF - SCB,,, Accrued Interest - GF ,109200,5134.00,,
JE-2025-0000126,109200,Accrued Interest - GF,,31-03-2026,Being int accu on FD TD1001583375 - GF - SCB,,, Accrued Interest - GF ,109200,175.00,,
JE-2025-0000134,109200,Accrued Interest - GF,,31-03-2026,Being int accu on FD TD1001713094   - GF - SCB,,, Accrued Interest - GF ,109200,505.00,,
JE-2025-0000135,109200,Accrued Interest - GF,,31-03-2026,Being int accu on FD TD1001713102  - GF - SCB,,, Accrued Interest - GF ,109200,2659.00,,
JE-2025-0000139,109200,Accrued Interest - GF,,31-03-2026,Being int accu on FD TD1002073005  - GF - SCB,,, Accrued Interest - GF ,109200,22.00,,
JE-2025-0000163,109200,Accrued Interest - GF,,31-03-2026,Being int accu on FD TD1001126359 - GF - SCB,,, Accrued Interest - GF ,109200,1568.00,,
JE-2025-0000188,109200,Accrued Interest - GF,,31-03-2026,Being int accu on FD 6605300013705 - GF - MDCC,,, Accrued Interest - GF ,109200,4505.00,,

"Balance : 14570(Debit)","","","","","","","","","","31705","17135",

"Assets > Accrued Interest - PF ( 109201 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Accrued Interest - PF ","109201","10282","",
JE-2025-0000015,109201,Accrued Interest - PF,,17-06-2025,Being FD  TD1001126438 redeemed and recd in bank - PF SCB,,, Accrued Interest - PF ,109201,,690.00,
JE-2025-0000018,109201,Accrued Interest - PF,,19-06-2025,Being FD TD1001126341 redeemed and received in bank - PF SCB,,, Accrued Interest - PF ,109201,,1719.00,
JE-2025-0000036,109201,Accrued Interest - PF,,23-03-2026,Being FD  TD1000717527 redeemed and recd in bank - PF SCB,,, Accrued Interest - PF ,109201,,3236.00,
JE-2025-0000108,109201,Accrued Interest - PF,,23-03-2026,Being FD 721221 renewed and recd SCB - PF,,, Accrued Interest - PF ,109201,,2575.00,
JE-2025-0000084,109201,Accrued Interest - PF,,31-03-2026,Int Accrued on FD TD0000415696 PF,,, Accrued Interest - PF ,109201,1501.00,,
JE-2025-0000085,109201,Accrued Interest - PF,,31-03-2026,Int Accrued on FD TD0000415681 PF,,, Accrued Interest - PF ,109201,710.00,,
JE-2025-0000087,109201,Accrued Interest - PF,,31-03-2026,Int Accrued on FD TD1000106202 PF,,, Accrued Interest - PF ,109201,1213.00,,
JE-2025-0000124,109201,Accrued Interest - PF,,31-03-2026,Being int accu on FD TD1001583354 - PF - SCB,,, Accrued Interest - PF ,109201,1924.00,,

"Balance : 7410(Debit)","","","","","","","","","","15630","8220",

"Assets > Accrued Interest - CAF ( 109202 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Accrued Interest - CAF ","109202","9697","",
JE-2025-0000114,109202,Accrued Interest - CAF,,24-05-2025,Being FD TD1001101183 renewed and remade SCB - CAF,,, Accrued Interest - CAF ,109202,,2985.00,
JE-2025-0000103,109202,Accrued Interest - CAF,,30-10-2025,Being FD 415675 renewed and remade SCB - CAF,,, Accrued Interest - CAF ,109202,,4768.00,
JE-2025-0000175,109202,Accrued Interest - CAF,,31-03-2026,Being accrued int adgusted,,, Accrued Interest - CAF ,109202,,581.00,
JE-2025-0000089,109202,Accrued Interest - CAF,,31-03-2026,Int Accrued on FD TD1000106230 CAF,,, Accrued Interest - CAF ,109202,2532.00,,
JE-2025-0000091,109202,Accrued Interest - CAF,,31-03-2026,Int Accrued on FD TD0000415675 03 CAF,,, Accrued Interest - CAF ,109202,1491.00,,
JE-2025-0000165,109202,Accrued Interest - CAF,,31-03-2026,Being int accu on FD TD1001101183- CAF - SCB,,, Accrued Interest - CAF ,109202,2418.00,,

"Balance : 7804(Debit)","","","","","","","","","","16138","8334",

"Assets > Accrued Interest - LF ( 109203 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," Accrued Interest - LF ","109203","11158","",
JE-2025-0000016,109203,Accrued Interest - LF,,18-06-2025,Being FD   TD1001126443 redeemed and recd in bank - LF SCB,,, Accrued Interest - LF ,109203,,620.00,
JE-2025-0000106,109203,Accrued Interest - LF,,18-06-2025,Being FD   TD1000290759 02 redeemed on maturity - LF,,, Accrued Interest - LF ,109203,,7915.00,
JE-2025-0000019,109203,Accrued Interest - LF,,19-06-2025,Being FD   TD1001126389 redeemed and recieved in bank - LF SCB,,, Accrued Interest - LF ,109203,,1550.00,
JE-2025-0000092,109203,Accrued Interest - LF,,31-03-2026,Int Accrued on FD TD0000415698 CAF,,, Accrued Interest - LF ,109203,605.00,,
JE-2025-0000093,109203,Accrued Interest - LF,,31-03-2026,Int Accrued on FD TD1000182911 CAF,,, Accrued Interest - LF ,109203,1862.00,,
JE-2025-0000094,109203,Accrued Interest - LF,,31-03-2026,Int Accrued on FD TD1000106216 LF,,, Accrued Interest - LF ,109203,1094.00,,
JE-2025-0000096,109203,Accrued Interest - LF,,31-03-2026,Int Accrued on FD TD1000717533 LF,,, Accrued Interest - LF ,109203,1705.00,,
JE-2025-0000132,109203,Accrued Interest - LF,,31-03-2026,Being int accu on FD TD1001713080 - LF - SCB,,, Accrued Interest - LF ,109203,9008.00,,
JE-2025-0000140,109203,Accrued Interest - LF,,31-03-2026,Being int accu on FD TD1002073016  - LF - SCB,,, Accrued Interest - LF ,109203,19.00,,
JE-2025-0000175,109203,Accrued Interest - LF,,31-03-2026,Being accrued int adgusted,,, Accrued Interest - LF ,109203,581.00,,

"Balance : 15947(Debit)","","","","","","","","","","26032","10085",

"Assets > TD1000295859 LL SCB ( 109230 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000295859 LL SCB ","109230","8000","",
JE-2025-0000030,109230,TD1000295859 LL SCB,,30-06-2025,Being FD   TD1000295859 renewed on maturity - LL,,, TD1000295859 LL SCB ,109230,,8000.00,

"","","","","","","","","","","8000","8000",

"Assets > TD1000290555 LL SCB ( 109254 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000290555 LL SCB ","109254","2000","",
JE-2025-0000034,109254,TD1000290555 LL SCB,,23-03-2026,Being FD   TD 1000772659 redeemed on maturity - LL SCB,,, TD1000290555 LL SCB ,109254,,2000.00,

"","","","","","","","","","","2000","2000",

"Assets > TD0000415611_01 SCB SF ( 109262 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415611_01 SCB SF ","109262","10031","",
JE-2025-0000102,109262,TD0000415611_01 SCB SF,,23-03-2026,Being FD 415611 renewed and remade SCB - SF,,, TD0000415611_01 SCB SF ,109262,,10031.00,

"","","","","","","","","","","10031","10031",

"Assets > TD1000721256 SCB SF ( 109263 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000721256 SCB SF ","109263","3150","",
JE-2025-0000109,109263,TD1000721256 SCB SF,,23-03-2026,Being FD   TD1000721256 redeemed and recd in bank - SF SCB,,, TD1000721256 SCB SF ,109263,,3150.00,

"","","","","","","","","","","3150","3150",

"Assets > TD1000721221 SCB PF ( 109264 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000721221 SCB PF ","109264","19030","",
JE-2025-0000108,109264,TD1000721221 SCB PF,,23-03-2026,Being FD 721221 renewed and recd SCB - PF,,, TD1000721221 SCB PF ,109264,,19030.00,

"","","","","","","","","","","19030","19030",

"Assets > TD1000717518 SCB SF ( 109265 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000717518 SCB SF ","109265","7984","",
JE-2025-0000107,109265,TD1000717518 SCB SF,,23-03-2026,Being FD   TD1000717518 redeemed and recd in bank - SF SCB,,, TD1000717518 SCB SF ,109265,,7984.00,

"","","","","","","","","","","7984","7984",

"Assets > TD1000717527 SCB PF ( 109266 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000717527 SCB PF ","109266","23956","",
JE-2025-0000036,109266,TD1000717527 SCB PF,,23-03-2026,Being FD  TD1000717527 redeemed and recd in bank - PF SCB,,, TD1000717527 SCB PF ,109266,,23956.00,

"","","","","","","","","","","23956","23956",

"Assets > TD1000784123 SCB - GF ( 109272 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000784123 SCB - GF ","109272","75000","",
JE-2025-0000112,109272,TD1000784123 SCB - GF,,09-05-2025,Being FD TD1000784123 renewed and remade SCB - GF,,, TD1000784123 SCB - GF ,109272,,75000.00,

"","","","","","","","","","","75000","75000",

"Assets > 6605300013705_01 MDCC - GF ( 109273 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," 6605300013705_01 MDCC - GF ","109273","60918","",
JE-2025-0000187,109273,6605300013705_01 MDCC - GF,,02-05-2025,Being FD 6605300013705 renewed and remade MDCC - GF,,, 6605300013705_01 MDCC - GF ,109273,,60918.00,

"","","","","","","","","","","60918","60918",

"Assets > TD0000415625_01 SCB SF ( 109275 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415625_01 SCB SF ","109275","5671","",
JE-2025-0000021,109275,TD0000415625_01 SCB SF,,20-06-2025,Being FD   TD0000415625 01 redemeed and renewed in bank - SF SCB,,, TD0000415625_01 SCB SF ,109275,,5671.00,

"","","","","","","","","","","5671","5671",

"Assets > TD0000415677_02 SCB SF ( 109277 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415677_02 SCB SF ","109277","7437","",
JE-2025-0000104,109277,TD0000415677_02 SCB SF,,18-09-2025,Being FD 415677 renewed and remade SCB - SF,,, TD0000415677_02 SCB SF ,109277,,7437.00,

"","","","","","","","","","","7437","7437",

"Assets > TD0000415622_01 SCB SF ( 109278 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415622_01 SCB SF ","109278","9301","",
JE-2025-0000146,109278,TD0000415622_01 SCB SF,,20-06-2025,Being FD TD0000415622 01 redeemed & recd in bank SF SCB,,, TD0000415622_01 SCB SF ,109278,,9301.00,

"","","","","","","","","","","9301","9301",

"Assets > TD0000415675_02 SCB CAF ( 109280 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415675_02 SCB CAF ","109280","50515","",
JE-2025-0000103,109280,TD0000415675_02 SCB CAF,,30-10-2025,Being FD 415675 renewed and remade SCB - CAF,,, TD0000415675_02 SCB CAF ,109280,,50515.00,

"","","","","","","","","","","50515","50515",

"Assets > TD1001126321 SCB RDF ( 109284 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001126321 SCB RDF ","109284","86400","",
JE-2025-0000118,109284,TD1001126321 SCB RDF,,19-06-2025,Being FD TD1001126321 renewed and remade SCB - RDF,,, TD1001126321 SCB RDF ,109284,,86400.00,

"","","","","","","","","","","86400","86400",

"Assets > TD1001126336 SCB SF ( 109285 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001126336 SCB SF ","109285","8541","",
JE-2025-0000017,109285,TD1001126336 SCB SF,,19-06-2025,Being FD   TD1001126336 redeemed and received in bank - SF SCB,,, TD1001126336 SCB SF ,109285,,8541.00,

"","","","","","","","","","","8541","8541",

"Assets > TD1001126341 SCB PF ( 109286 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001126341 SCB PF ","109286","23956","",
JE-2025-0000018,109286,TD1001126341 SCB PF,,19-06-2025,Being FD TD1001126341 redeemed and received in bank - PF SCB,,, TD1001126341 SCB PF ,109286,,23956.00,

"","","","","","","","","","","23956","23956",

"Assets > TD1001126346 SCB ETF ( 109287 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001126346 SCB ETF ","109287","4320","",
JE-2025-0000120,109287,TD1001126346 SCB ETF,,19-06-2025,Being FD TD1001126346 renewed and remade SCB - ETF,,, TD1001126346 SCB ETF ,109287,,4320.00,

"","","","","","","","","","","4320","4320",

"Assets > TD1001126359 SCB GF ( 109288 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001126359 SCB GF ","109288","27466","",
JE-2025-0000122,109288,TD1001126359 SCB GF,,19-06-2025,Being FD TD1001126359 renewed and remade SCB - GF,,, TD1001126359 SCB GF ,109288,,27466.00,

"","","","","","","","","","","27466","27466",

"Assets > TD1001126389 SCB LF ( 109289 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001126389 SCB LF ","109289","21600","",
JE-2025-0000019,109289,TD1001126389 SCB LF,,19-06-2025,Being FD   TD1001126389 redeemed and recieved in bank - LF SCB,,, TD1001126389 SCB LF ,109289,,21600.00,

"","","","","","","","","","","21600","21600",

"Assets > TD1001101183 SCB CAF ( 109290 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001101183 SCB CAF ","109290","38882","",
JE-2025-0000114,109290,TD1001101183 SCB CAF,,24-05-2025,Being FD TD1001101183 renewed and remade SCB - CAF,,, TD1001101183 SCB CAF ,109290,,38882.00,

"","","","","","","","","","","38882","38882",

"Assets > TD1001126443 SCB LF ( 109291 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001126443 SCB LF ","109291","8580","",
JE-2025-0000016,109291,TD1001126443 SCB LF,,18-06-2025,Being FD   TD1001126443 redeemed and recd in bank - LF SCB,,, TD1001126443 SCB LF ,109291,,8580.00,

"","","","","","","","","","","8580","8580",

"Assets > TD1001126438 SCB PF ( 109292 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001126438 SCB PF ","109292","9530","",
JE-2025-0000015,109292,TD1001126438 SCB PF,,17-06-2025,Being FD  TD1001126438 redeemed and recd in bank - PF SCB,,, TD1001126438 SCB PF ,109292,,9530.00,

"","","","","","","","","","","9530","9530",

"Assets > TD1001116944 SCB - SF ( 109293 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001116944 SCB - SF ","109293","6537","",
JE-2025-0000116,109293,TD1001116944 SCB - SF,,08-06-2025,Being FD TD1001116944 renewed and remade SCB - SF,,, TD1001116944 SCB - SF ,109293,,6537.00,

"","","","","","","","","","","6537","6537",

"Assets > TD1000772667 SCB - SF ( 109294 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000772667 SCB - SF ","109294","8435","",
JE-2025-0000180,109294,TD1000772667 SCB - SF,,29-04-2025,Being FD renewd,,, TD1000772667 SCB - SF ,109294,,8435.00,

"","","","","","","","","","","8435","8435",

"Assets > TD1001583325 SCB - SF ( 109295 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001583325 SCB - SF ","109295","8879","",

"Balance : 8879(Debit)","","","","","","","","","","8879","0",

"Assets > TD1001583354 SCB - RMF ( 109296 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001583354 SCB - RMF ","109296","27774","",

"Balance : 27774(Debit)","","","","","","","","","","27774","0",

"Assets > TD 1001583365 SCB - ETF ( 109297 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD 1001583365 SCB - ETF ","109297","4496","",

"Balance : 4496(Debit)","","","","","","","","","","4496","0",

"Assets > TD 1001583375 SCB - GF ( 109298 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD 1001583375 SCB - GF ","109298","2528","",

"Balance : 2528(Debit)","","","","","","","","","","2528","0",

"Assets > TD1000182883_01 SF - SCB ( 109299 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000182883_01 SF - SCB ","109299","13194","",

"Balance : 13194(Debit)","","","","","","","","","","13194","0",

"Assets > TD0000415687_02 SF - SCB ( 109300 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415687_02 SF - SCB ","109300","7366","",

"Balance : 7366(Debit)","","","","","","","","","","7366","0",

"Assets > TD0000415693_02 SF - SCB ( 109301 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415693_02 SF - SCB ","109301","7281","",

"Balance : 7281(Debit)","","","","","","","","","","7281","0",

"Assets > TD0000415690_02 SF - SCB ( 109302 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415690_02 SF - SCB ","109302","19266","",

"Balance : 19266(Debit)","","","","","","","","","","19266","0",

"Assets > TD0000415655_01 SF - SCB ( 109305 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415655_01 SF - SCB ","109305","3663","",

"Balance : 3663(Debit)","","","","","","","","","","3663","0",

"Assets > TD1000106181_01 SF - SCB ( 109306 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000106181_01 SF - SCB ","109306","6063","",

"Balance : 6063(Debit)","","","","","","","","","","6063","0",

"Assets > TD0000415696_02 PF - SCB ( 109309 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415696_02 PF - SCB ","109309","22099","",

"Balance : 22099(Debit)","","","","","","","","","","22099","0",

"Assets > TD0000415681_02 PF - SCB ( 109310 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415681_02 PF - SCB ","109310","10790","",

"Balance : 10790(Debit)","","","","","","","","","","10790","0",

"Assets > TD1000106202_01 PF - SCB ( 109311 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000106202_01 PF - SCB ","109311","18192","",

"Balance : 18192(Debit)","","","","","","","","","","18192","0",

"Assets > TD1000106230_01 CAF - SCB ( 109312 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000106230_01 CAF - SCB ","109312","37901","",

"Balance : 37901(Debit)","","","","","","","","","","37901","0",

"Assets > TD0000415698_02 LF - SCB ( 109313 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD0000415698_02 LF - SCB ","109313","8940","",

"Balance : 8940(Debit)","","","","","","","","","","8940","0",

"Assets > TD1000182911_01 LF - SCB ( 109314 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000182911_01 LF - SCB ","109314","28279","",

"Balance : 28279(Debit)","","","","","","","","","","28279","0",

"Assets > TD1000106216_01 LF - SCB ( 109315 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000106216_01 LF - SCB ","109315","16371","",

"Balance : 16371(Debit)","","","","","","","","","","16371","0",

"Assets > TD1000290759_02 LF - SCB ( 109316 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000290759_02 LF - SCB ","109316","140920","",
JE-2025-0000106,109316,TD1000290759_02 LF - SCB,,18-06-2025,Being FD   TD1000290759 02 redeemed on maturity - LF,,, TD1000290759_02 LF - SCB ,109316,,140920.00,

"","","","","","","","","","","140920","140920",

"Assets > TD1000717533_01 LF - SCB ( 109317 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000717533_01 LF - SCB ","109317","24590","",

"Balance : 24590(Debit)","","","","","","","","","","24590","0",

"Assets > TD1000346250_01 LL - SCB ( 109318 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000346250_01 LL - SCB ","109318","4000","",

"Balance : 4000(Debit)","","","","","","","","","","4000","0",

"Assets > TD1000717591_01 LL - SCB ( 109319 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000717591_01 LL - SCB ","109319","6000","",

"Balance : 6000(Debit)","","","","","","","","","","6000","0",

"Assets > TD1000717573_01 RDF - SCB ( 109320 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000717573_01 RDF - SCB ","109320","49178","",

"Balance : 49178(Debit)","","","","","","","","","","49178","0",

"Assets > TD1000717580_01 ETF - SCB ( 109321 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1000717580_01 ETF - SCB ","109321","26753","",

"Balance : 26753(Debit)","","","","","","","","","","26753","0",

"Assets > 6605300016121_02 PC MDCC ( 109322 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," 6605300016121_02 PC MDCC ","109322","136606","",
JE-2025-0000033,109322,6605300016121_02 PC MDCC,,27-11-2025,Being FD   6605300016121 02 renewed on maturity n new FD   6605300016121 03 made - PC MDCC,,, 6605300016121_02 PC MDCC ,109322,,136606.00,

"","","","","","","","","","","136606","136606",

"Assets > TD1001583745 SF - SCB ( 109323 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001583745 SF - SCB ","109323","26590","",

"Balance : 26590(Debit)","","","","","","","","","","26590","0",

"Assets > TD1001583749 SF - SCB ( 109324 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001583749 SF - SCB ","109324","11492","",

"Balance : 11492(Debit)","","","","","","","","","","11492","0",

"Assets > TD1001583757 SF - SCB ( 109325 ) ",
"Journal No","Other GL No.","Other Account","Subledger","Posted Date","Comments","Instrument No.","Instrument Bank","Account Name","GL Account No.","Debit","Credit",
"","","","","","Opening Balance","",""," TD1001583757 SF - SCB ","109325","3345","",

"Balance : 3345(Debit)","","","","","","","","","","3345","0",

"Assets > TD1001583788 PC - SCB ( 109326 ) ",
